id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
410,345,,Rehabilitation Center,56 West Frederick Street,Walkersville,MD,21793,us
411,346,,1801 Research Boulevard,Suite 300,Rockville,MD,20850-3350,us
412,347,,9701 Medical Center Drive,,Rockville,MD,20850,us
413,348,,14901 Broschart Road,,Rockville,MD,20850,us
414,349,,9901 Medical Center Drive,,Rockville,MD,20850,us
415,347,,9701 Medical Center Drive,,Rockville,MD,20850,us
416,350,,12325 New Hampshire Avenue,,Silver Spring,MD,20904,us
417,351,,7600 Carroll Avenue,,Takoma Park,MD,20912,us
418,352,,10 S. Howard Street,6Th Floor,Baltimore,MD,21201,us
419,353,,312 Marshall Avenue,Suite 104,Laurel,MD,20707-4824,us
420,354,,5570 Sterrett Place,Suite 205,Columbia,MD,21044,us
421,355,,C/O John Wesley Church,3202 W. North Avenue,Baltimore,MD,21216,us
422,356,,511 South Crain Highway,,Glen Burnie,MD,21061,us
423,54,,Office Of Community Conservation,"6401 York Road, 2Nd Floor",Baltimore,MD,21212,us
424,357,,7648 Belair Road,,Baltimore,MD,21236,us
425,358,,7835 Eastern Avenue,Suite 302,Baltimore,MD,21224,us
426,359,,Po Box 463,,Barnesville,MD,20838,us
427,360,,Central District,C/O 242 West 29Th Street,Baltimore,MD,21211-2908,us
428,361,,Eastern District,242 W. 29Th St.,Baltimore,MD,21211,us
429,362,,District,1900 Argonne Drive,Baltimore,MD,21218,us
430,363,,2201 W. Coldspring Lane,,Baltimore,MD,21209,us
431,364,,242 W. 29Th Street,,Baltimore,MD,21211-2908,us
432,365,,242 W. 29Th Street,,Baltimore,MD,21211,us
433,366,,C/O 242 West 29Th Street,,Baltimore,MD,21211-2908,us
434,367,,1034 N. Mount St.,,Baltimore,MD,21217,us
435,368,,8304 Carlson Lane,,Baltimore,MD,21244,us
436,369,,2517 N. Charles Street,,Baltimore,MD,21218,us
437,370,,4513 Philadelphia Road,,Aberdeen,MD,21001,us
438,370,,P.O. Box 610,,Aberdeen,MD,21001,us
439,371,,3009 Montebello Terrace,,Baltimore,MD,21214,us
440,372,,7008 Security Blvd.,Suite 200,Baltimore,MD,21244,us
441,373,,20 W. Montgomery Street,,Baltimore,MD,2123O,us
442,374,,2 W Aylesbury Road,,Timonium,MD,21093,us
443,375,,2490 Giles Road,,Baltimore,MD,21225,us
444,376,,821 N. Eutaw Street,Suite 101 And 201,Baltimore,MD,21201-4648,us
445,377,,9620 Bird River Road,,Baltimore,MD,21220-1707,us
446,378,,1821 N. Smallwood Street,,Baltimore,MD,21216-7512,us
447,379,,800 Ingleside Avenue,,Catonsville,MD,21228,us
448,380,,Eastpoint Office Park,"1107 North Point Blvd., Suite 205",Dundalk,MD,21224,us
449,381,,621 Stemmers Run Road,Suite E,Essex,MD,21221-3319,us
450,382,,3902 Annapolis Road,,Lansdowne,MD,21227,us
451,383,,500 W. Baltimore Street,,Baltimore,MD,21201,us
452,384,,Cultural Center,847 N. Howard Street,Baltimore,MD,21201,us
453,385,,108 East 20Th Street,,Baltimore,MD,21218,us
454,386,,2200 Kernan Drive,,Baltimore,MD,21207,us
455,387,,Po Box 1745,,Cumberland,MD,21501-1745,us
456,388,,791 Aqua Hart Road,2Nd Floor,Glen Burnie,MD,21061,us
457,95,,5610 Harford Road,,Baltimore,MD,21214,us
458,14,,621 N. Eden Street,,Baltimore,MD,21205,us
459,389,,Bon Secours Community Center,26 N. Fulton Avenue,Baltimore,MD,21223,us
460,332,,1200 Mondawmin Concourse,"Mondawmin Mall, Room 1128",Baltimore,MD,21215,us
461,390,,Garwyn Medical Center,2300 Garrison Blvd Ste 290,Baltimore,MD,21216,us
462,54,,6401 York Road,3Rd Floor,Baltimore,MD,21212,us
463,391,,P.O. Box 10,,Denton,MD,21629,us
464,392,,P.O. Box 845,,Westminster,MD,21158,us
465,393,,401 Bow Street,,Elkton,MD,21921,us
466,394,,P O Box 10,,Denton,MD,21629,us
467,395,,350 Montevue Lane,,Frederick,MD,21702,us
468,396,,1025 Memorial Drive,,Oakland,MD,21550,us
469,397,,"34 North Philadelphia Boulevard, 3Rd Floor",,Aberdeen,MD,21001,us
470,398,,7180 Columbia Gateway Drive,,Columbia,MD,21046,us
471,399,,11 Market Place,Suite 850,Baltimore,MD,21202,us
472,400,,601 High Street,,Chestertown,MD,21620,us
473,401,,801 North Salisbury Blvd,,Salisbury,MD,21801,us
474,402,,9314 Piscataway Road,,Clinton,MD,20735,us
475,403,,206 N. Commerce Street,,Centreville,MD,21617,us
476,404,,4545 Crain Highway,,White Plains,MD,20695,us
477,405,,126 Port Street,2Nd Floor,Easton,MD,21601,us
478,406,,4536 Edmondson Ave.,,Baltimore,MD,21229,us
479,407,,140 West Franklin Street,Suite 200,Hagerstown,MD,21740,us
480,408,,108 East Main Street,,Salisbury,MD,21801,us
481,408,,108 East Main Street,,Salisbury,MD,21801,us
482,409,,11299 Owings Mills Blvd.,Suite 204,Owings Mills,MD,21117,us
483,7,,105 Chesapeake Avenue,Suite 300,Towson,MD,21204,us
484,410,,7930 Eastern Blvd,,Baltimore,MD,21224,us
485,411,,11101 Mccormick Road,Suite 102,Baltimore,MD,21031,us
486,412,,"1734 Elton Road, Suite 103",,Silver Spring,MD,20903,us
487,413,,Chronic Pain Outreach Center,12251 Saint James Road,Potomac,MD,20854,us
488,414,,9534 Belair Road,,Baltimore,MD,21236,us
489,415,,P.O. Box 6303,,Rockville,MD,20849-6303,us
490,416,,106 W. Clay Street,,Baltimore,MD,21201,us
491,417,,6110 Executive Boulevard,Suite 1010,Rockville,MD,20852,us
492,418,,1532 North Smallwood Street,,Baltimore,MD,21217,us
493,419,,230 North Fulton Ave.,,Baltimore,MD,21223,us
494,420,,1201 Agora Drive,Suite 2D,Bel Air,MD,21014,us
495,421,,P.O. Box 3478,,Brooklyn Park,MD,21225,us
496,422,,757 Frederick Road,2Nd Floor,Catonsville,MD,21228-3317,us
497,423,,375 W. North Street,,Dover,DE,19904,us
498,424,,219 Marlboro Road,Suite 47,Easton,MD,21601,us
499,425,,408 Eastern Boulevard,,Baltimore,MD,21221,us
500,426,,10220 South Dolfield Road,Suite 105,Owings Mills,MD,21117,us
501,427,,7905B Harford Road,,Baltimore,MD,21234,us
502,428,,242 Tilghman Road,Suite 242,Salisbury,MD,21804,us
503,429,,2055 Limestone Road,"Limestone Bldg., Suite 212",Wilmington,DE,19808,us
504,430,,1925 Greenspring Drive,,Timonium,MD,21093,us
505,431,,P.O. Box 21059,,Catonsville,MD,21228-9905,us
506,432,,Concerns,2418 St. Paul Street,Baltimore,MD,21218-5518,us
507,433,,P.O. Box 659,,Charlotte Hall,MD,20622,us
508,434,,P.O. Box 2097,,Prince Frederick,MD,20678,us
509,435,,3300 Clifton Avenue,,Baltimore,MD,21216,us
510,436,,226 Washburn Avenue,,Baltimore,MD,21225-2099,us
511,437,,1900 Eagle Drive,,Baltimore,MD,21207,us
512,438,,200 North Wolfe Street,,Baltimore,MD,21287,us
513,438,,200 North Wolfe Street,,Baltimore,MD,21287,us
514,439,,7 Church Circle,Circuit County  For Aa County,Annapolis,MD,21401,us
515,440,,500 E. Lexington Street,,Baltimore,MD,21202-3560,us
516,441,,P.O. Box 943,,Annapolis,MD,21404,us
517,442,,"606 Cherry Hill Road, 2Nd Floor",,Baltimore,MD,21225,us
518,443,,29 W. Susquehanna Avenue,Suite 305,Towson,MD,21204,us
519,444,,Caroline/Kent/Talbot/Queen Anne's Counties,Po Box1620,Centreville,MD,21601,us
520,445,,Elkridge Branch Senior Center,6540 Washington Blvd.,Elkridge,MD,21075,us
521,446,,"3451 Courthouse Drive, 2Nd Floor",,Ellicott City,MD,21043,us
522,447,,"Legal Aid Bureau, Inc., Lower Shore Office",111 High Street,Salisbury,MD,21801,us
523,448,,6811 Kenilworth Avenue,Suite 500,Riverdale,MD,20737,us
524,449,,Midwestern Maryland Office,"22 South Market Street, Suite 11",Frederick,MD,21701,us
525,447,,111 High Street,,Salisbury,MD,21801,us
526,2,,5 North Main Street,Suite 200,Bel Air,MD,21014-2955,us
527,450,,51 Monroe Street,Suite 1200,Rockville,MD,20850,us
528,451,,St. Mary's/Calvert/Charles Counties,P.O. Box 249,Hughesville,MD,20637,us
529,452,,110 Greene Street,,Cumberland,MD,21502,us
530,453,,111 N. Calvert Street,Room 114,Baltimore,MD,21202,us
531,454,,P.O. Box 1483,,Baltimore,MD,21203-1483,us
532,455,,702 N. Tollgate Road,,Bel Air,MD,21014,us
533,456,,9411 Liberty Road,,Randallstown,MD,21133,us
534,457,,Arundel County,P.O. Box 763,Severna Park,MD,21146-0763,us
535,458,,"Balto. City And County, And Howard County",P.O. Box 28259,Baltimore,MD,21234-8259,us
536,460,,"2421 Laurence St., Ne",United Methodist Church,Washington,DC,20018,us
537,461,,And Washington Counties,Po Box 28259,Frederick,MD,21701,us
538,462,,Harford & Mary Del Tri-County-Ais,P.O. Box 561,Northeast,MD,21901-0561,us
539,463,,P.O. Box 28259,,Baltimore,MD,21234-8259,us
540,464,,1600 Corporate Landing Parkway,,Virginia Beach,VA,23454,us
541,465,,1401 E. Biddle St.,,Baltimore,MD,21213,us
542,466,,4423 Bucks Schoolhouse Road,,Baltimore,MD,21237,us
543,467,,Baltimore Area Council,701 Wyman Park Drive,Baltimore,MD,21211-2899,us
544,468,,435 E. 25Th Street,,Baltimore,MD,21218,us
545,469,,3909 Pennington Avenue,,Baltimore,MD,21226-1211,us
546,470,,323 East 25Th Street,,Baltimore,MD,21218-5303,us
547,471,,503 Hart Senate Office Building,,Washington,DC,20510,us
548,472,,509 Hart Senate Office Building,,Washington,DC,20510,us
549,114,,And Emergency Management,700 E. Joppa Road,Towson,MD,21286-5500,us
550,473,,P.O. Box 208,,Edgewater,MD,21037,us
551,474,,5650 Oakmont Avenue,,Bethesda,MD,20817,us
552,475,,9401 Georgetown Road,,Bethesda,MD,20814,us
553,476,,3501 Moylan Drive,,Bowie,MD,20715,us
554,477,,9800 Hastings Drive,,Silver Spring,MD,20901,us
555,478,,19236 Montgomery Village,,Montgomery Village,MD,20886,us
556,479,,1102 Forest Glen Road,,Silver Spring,MD,20901,us
557,480,,7425 Macarthur Boulevard,,Cabin John,MD,20818,us
558,481,,3001 East Drive,Druid Hill Park,Baltimore,MD,21217,us
559,465,,1401 E. Biddle Street,,Baltimore,MD,21213,us
560,482,,8311 Liberty Road,,Gwynn Oak,MD,21244,us
561,483,,"Downtown Partnership Of Baltimore, Inc.",217 North Charles Street,Baltimore,MD,21201,us
562,484,,4 East University Parkway,,Baltimore,MD,21218,us
563,116,,7701 Dunmanway,,Baltimore,MD,21222,us
564,485,,16 W. 25Th Street,,Baltimore,MD,21218,us
565,486,,3600 East-West Highway,Suite 202,Hyattsville,MD,20782,us
566,487,,2035 York Road,,Lutherville,MD,21093-4229,us
567,488,,Mt. Sinai Baptist Church,922 E. Preston Street,Baltimore,MD,21202,us
568,489,,3426 Bank Street,,Baltimore,MD,21224,us
569,51,,2301 Argonne Drive,Suite T-17,Baltimore,MD,21218,us
570,490,,408 Coles Circle,"Hci Holly Community, Inc.",Salisbury,MD,21804,us
571,491,,818 North Collington Avenue,,Baltimore,MD,21205,us
572,492,,"Maryland, Delaware, Washington, Dc, Inc.",10307 Haywood Drive,Silver Spring,MD,20902,us
573,493,,302 Willow Oak Drive,,Frederick,MD,21701,us
574,494,,106 Bloomsbury Avenue,3Rd Floor,Catonsville,MD,21228,us
575,495,,305 W. Chesapeake Avenue,Suite 115,Baltimore,MD,21297-1325,us
576,496,,10711 Red Run Blvd.,Suite 110,Owings Mills,MD,21117,us
577,338,,2300 N. Charles Street,2Nd Floor,Baltimore,MD,21218,us
578,497,,Eastern Family Resource Center,"9100 Franklin Square Drive, Rm317",Rosedale,MD,21237,us
579,498,,401 Washington Avenue Suite 300,Suite 300,Towson,MD,21204,us
580,53,,3723 Old Court Road,Suite 206,Pikesville,MD,21208,us
581,499,,Suite 101,10155 York Road,Cockeysville,MD,21030-2233,us
582,500,,6931 Arlington Road,,Bethesda,MD,20814,us
583,501,,516 Glenwood Avenue,,Baltimore,MD,21212,us
584,502,,6520 Freetown Road,,Columbia,MD,21044,us
585,503,,12026 Scaggsville Road,,Fulton,MD,20759,us
586,504,,1045 Taylor Avenue,Suite 104,Baltimore,MD,21286,us
587,505,,2130 Priest Bridge Drive,Suite 9,Crofton,MD,21114,us
588,506,,2214 Evergreen Street,,Baltimore,MD,21216,us
589,507,,P.O. Box 1915,,Ellicott City,MD,21041,us
590,508,,3356 Stuart Court,,Adamstown,MD,21710,us
591,509,,Po Box 700860,,Plymouth,MI,48170-0955,us
592,510,,Confidential Address,,Silver Spring,MD,20906,us
593,511,,1777 Reisterstown Road,"Suite 230, Commercenter East",Pikesville,MD,21208,us
594,512,,1320 Fenwick Lane,Suite 800,Silver Spring,MD,20901,us
595,513,,700 Hudson Avenue,,Takoma Park,MD,20912,us
596,514,,635 Maryland Avenue,,Rockville,MD,20850,us
597,515,,Confidential,,Hyattsville,MD,20781,us
598,516,,25 Marys Mount Road,,Harwood,MD,20776,us
599,512,,1320 Fenwick Lane,,Silver Spring,MD,20910,us
600,517,,11320 Schuylkill Road,,Rockville,MD,20852,us
601,512,,1320 Fenwick Lane,Suite 800,Silver Spring,MD,20904,us
602,518,,6355 Woodside Court,,Columbia,MD,21046,us
603,518,,6355 Woodside Court,,Columbia,MD,21046,us
604,519,,3501 East Federal Street,,Baltimore,MD,21213,us
605,520,,7800 Wise Avenue,,Dundalk,MD,21222,us
606,521,,5407 N. Charles Street,,Baltimore,MD,21210-2094,us
607,522,,3000 Parkside Drive,,Baltimore,MD,21214,us
608,523,,2405 Linden Avenue,,Baltimore,MD,21217-3944,us
609,524,,4920 Harford Road,,Baltimore,MD,21214,us
610,525,,13415 Connecticut Avenue,Suite 203,Silver Spring,MD,20906,us
611,526,,116 North Paca Street,,Baltimore,MD,21201,us
612,527,,7901 Annapolis Road,,Lanham,MD,20706-1334,us
613,528,,7801 York Road,Suite 203,Baltimore,MD,21204,us
614,529,,11113 West Baldwin Road,,New Market,MD,21774,us
615,530,,"Maryland Chapter, Central Md Office","11403 Cronhill Drive, Suite  E",Owings Mills,MD,21117,us
616,531,,Rd Box 936,,Seaford,DE,19973,us
617,532,,1800 M St Nw,Suite 750 South,Washington,DC,20036,us
618,533,,4502 Schenley Road,,Baltimore,MD,21210,us
619,534,,1700 N. Caroline Street,,Baltimore,MD,21213,us
620,535,,8722 36Th Avenue,,College Park,MD,20740,us
621,536,,210 W. Madison Avenue,,Baltimore,MD,21201,us
622,537,,92 W. Washington Street,,Annapolis,MD,21401,us
623,538,,P.O. Box 1951,,Annapolis,MD,21401-1951,us
624,539,,"Partnership, Empowerment Services Division",251 West Street,Annapolis,MD,21401,us
625,539,,P.O. Box 1951,,Annapolis,MD,21404,us
626,539,,251 West Street,,Annapolis,MD,21404,us
627,538,,Nutrition Program,P.O. Box 1951,Annapolis,MD,21401-1951,us
628,539,,251 West Street,,Annapolis,MD,21401,us
629,540,,2900 East Fayette Street,,Baltimore,MD,21224,us
630,541,,146 Bedford Street (Do Not Give Out),,Cumberland,MD,21502,us
631,542,,1701 Madison Avenue,,Baltimore,MD,21217,us
632,543,,10533 Green Mt. Circle,,Columbia,MD,21044,us
633,544,,737 West Lombard Street,Suite 215,Baltimore,MD,21201-1595,us
634,545,,12120 Plum Orchard Dr.,Suite E,Silver Spring,MD,20904,us
635,546,,4372 Lottsford Vista Road,,Lanham,MD,20706,us
636,547,,7939 Honeygo Blvd.,Suite 113,White Marsh,MD,21236,us
637,210,,401 Hungerford Drive,3Rd Floor,Rockville,MD,20850,us
638,546,,4372 Lottsford  Vista Road,,Lanham,MD,20706,us
639,548,,7961 Eastern Ave,1St Floor,Silver Spring,MD,20910,us
640,549,,Strawbridge U.M.C.,1624 Park Avenue,Baltimore,MD,21217,us
641,93,,201 E. Baltimore St.,11Th Floor,Baltimore,MD,21202,us
642,550,,7507 Standish Place,,Rockville,MD,20855,us
643,551,,Salem Umc,7901 Bradshaw Road,Upper Falls,MD,21156,us
644,552,,300 Eudowood Lane,,Towson,MD,21286,us
645,553,,3459 Park Heights Avenue,,Baltimore,MD,21215,us
646,453,,111 N. Calvert Street,,Baltimore,MD,21202,us
647,554,,1800 North Charles Street,Suite 206,Baltimore,MD,21201-4403,us
648,284,,401 Bosley Avenue,Room 511,Towson,MD,21204,us
649,555,,Po Box 8599,,Parkville,MD,21234,us
650,556,,3200 Garrison Boulevard,,Baltimore,MD,21216,us
651,557,,6 St. Paul Street,,Baltimore,MD,21202,us
652,558,,25 Bloomsbury Avenue,,Catonsville,MD,21228,us
653,559,,2222 East Jefferson Street,,Baltimore,MD,21205,us
654,560,,17433 Falls Road,,Monkton,MD,21111,us
655,561,,1700 Reisterstown Road,Suite 220,Baltimore,MD,21208,us
656,562,,4711 Edmondson Avenue,,Baltimore,MD,21229,us
657,563,,31 North Haven Street,,Baltimore,MD,21224,us
658,564,,P.O. Box 4796,,Baltimore,MD,21211,us
659,565,,60 Mellor Avenue,,Catonsville,MD,21228-5104,us
660,566,,"City Hall, Room 626",100 N. Holiday Street,Baltimore,MD,21202,us
661,567,,1711 Mcculloh Street,,Baltimore,MD,21217,us
662,568,,4000 Southwestern Blvd.,,Arbutus,MD,21229,us
663,569,,350 Ridge Road,,Pasadena,MD,21122,us
664,570,,128 W. Franklin Street,,Baltimore,MD,21201,us
665,571,,379 Main Street,4,Laurel,MD,20707,us
666,572,,800 North Fulton Avenue,2Nd Floor,Baltimore,MD,21217,us
667,573,,7458 B&A Blvd.,,Glen Burnie,MD,21061,us
668,574,,5900 Cedar Lane,,Columbia,MD,21044,us
669,575,,5755 Cedar Lane,,Columbia,MD,21044-2999,us
670,576,,11055 Little Patuxent Parkway,Suite L-9,Columbia,MD,21044,us
671,577,,2 W. Rolling Cross Roads,Suite 209,Catonsville,MD,21228,us
672,578,,1029 E. Monument Street,,Baltimore,MD,21202,us
673,579,,7109 Harford Road,,Parkville,MD,21234,us
674,580,,2922 E. Fayette Street,,Baltimore,MD,21224,us
675,581,,971 Seagull Avenue,,Baltimore,MD,21225,us
676,582,,13-15 E. Deer Park Drive,Suite 101,Gaithersburg,MD,20877,us
677,583,,"5 Crain Highway, Suite L1",,Glen Burnie,MD,21061,us
678,584,,"8900 Edgeworth Drive, Suite G",,Capital Heights,MD,20743,us
679,585,,601 Kelly Road,,Cumberland,MD,21502,us
680,586,,205 Baltimore Avenue,,Cumberland,MD,21502,us
681,284,,401 Bosley Avenue,Room 100,Towson,MD,21204-4491,us
682,587,,Residential Programs & Clinics,23704 Ocean Gateway,Mardela Springs,MD,21837,us
683,588,,3115 The Alameda,,Baltimore,MD,21218,us
684,589,,200 S. Arlington Ave.,,Baltimore,MD,21223,us
685,590,,3412 Belair Road,,Baltimore,MD,21213,us
686,591,,1 East 24Th Street,,Baltimore,MD,21218,us
687,592,,1425 Liberty Road,Suite 208,Eldersburg,MD,21784,us
688,593,,Maryland Community Resource Center,2414 Frederick Avenue,Baltimore,MD,21223,us
689,594,,Adoption & Foster Care Services,2 S. Bond St.,Bel Air,MD,21014,us
690,594,,2 S. Bond St.,,Bel Air,MD,21014,us
691,594,,2 S. Bond St.,,Bel Air,MD,21014,us
692,594,,2 S. Bond Street,,Bel Air,MD,21014,us
693,594,,2 S. Bond Street,,Bel Air,MD,21014,us
694,594,,2 S. Bond Street,,Bel Air,MD,21014,us
695,594,,2 S. Bond St.,,Bel Air,MD,21014,us
696,594,,2 S. Bond Street,,Bel Air,MD,21014,us
697,595,,101 S. Main St.,,Bel Air,MD,21014,us
698,594,,2 S. Bond St.,,Bel Air,MD,21014,us
699,594,,2 S. Bond St.,,Bel Air,MD,21014,us
700,594,,W/Children,2 S. Bond Street,Bel Air,MD,21014,us
701,594,,2 S. Bond St.,,Bel Air,MD,21014,us
702,594,,2 S. Bond Street,,Bel Air,MD,21014,us
703,594,,2 S. Bond Street,,Bel Air,MD,21014,us
704,352,,10 S. Howard Street,Suite 6220,Baltimore,MD,21201,us
705,596,,740 N. Calvert Street,,Baltimore,MD,21202,us
706,597,,2224 E. Fayette Street,,Baltimore,MD,21231,us
707,598,,734 University Boulevard East,,Silver Spring,MD,20903,us
708,599,,"Johns Hopkins University, 2Nd Floor","Levering Hall, 3400 N. Charles St.",Baltimore,MD,21218,us
709,600,,4901 Eastern Avenue,,Hyattsville,MD,20782,us
710,601,,6802 Mcclean Boulevard,,Baltimore,MD,21234,us
711,602,,6569 N. Charles Street,Suite 305,Baltimore,MD,21204,us
712,603,,6701 North Charles Street,Suite 2301,Towson,MD,21204,us
713,603,,6701 North Charles Street,,Baltimore,MD,21204,us
714,604,,7000 Hamlet Avenue,,Baltimore,MD,21234,us
715,605,,200 Baltimore Street,P.O. Box 2150,La Plata,MD,20646,us
716,606,,10 S. Howard Street,"5Th Floor, City Crescent Building",Baltimore,MD,21201-2505,us
717,607,,"820 1St. Street, Ne.",Suite 300,Washington,DC,20002,us
718,608,,P.O. Box 21027,,Baltimore,MD,21284-0127,us
719,609,,2204 Maryland Avenue,,Baltimore,MD,21218,us
720,610,,1111 Washington Blvd,,Baltimore,MD,21230,us
721,18,,York Road,5225 York Road,Baltimore,MD,21212,us
722,611,,(Gems),3921 Old York Road,Baltimore,MD,21218,us
723,612,,45 Old Solomon Island Road,Suite 204,Annapolis,MD,21401,us
724,612,,45 Old Solomons Island Road,Suite 204,Annapolis,MD,21401,us
725,613,,Maryland,4623 Falls Road,Baltimore,MD,21209,us
726,614,,7000 Security Boulevard,Suite 302,Baltimore,MD,21244,us
727,615,,22 N. Court Street,,Westminster,MD,21157,us
728,613,,Cats (Child Abuse Treatment Services),4623 Falls Road,Baltimore,MD,21209,us
729,616,,Delinquency Diversion Program,44 East Gordon Street,Bel Air,MD,21014,us
730,617,,7000 Security Blvd,Suite 302,Gwynn Oak,MD,21244,us
731,615,,Domestic Violence Program,22 N. Court Street,Westminster,MD,21157,us
732,613,,4623 Falls Road,,Baltimore,MD,21209,us
733,618,,10451 Twin Rivers Road,,Columbia,MD,21044,us
734,619,,Family Violence Unit And General-Counseling,22 North Court Street,Westminster,MD,21157,us
735,620,,Foster Care/Post Adoption,204 W. Lanvale Street,Baltimore,MD,21217,us
736,616,,44 E. Gordon Street,,Bel Air,MD,21014,us
737,621,,Harford County Adult Day Services,309 Thomas Run Road,Bel Air,MD,21015,us
738,613,,Oscar G. Murray Fund,4623 Falls Road,Baltimore,MD,21209,us
739,622,,Park Heights Family Support Ctr.,4236 Pimlico Road,Baltimore,MD,21215,us
740,623,,"Place, Adult Day Service",7 Schoolhouse Avenue,Westminster,MD,21157,us
741,624,,5204 Liberty Heights Avenue,,Baltimore,MD,21207,us
742,625,,1501 East Fayette Street,,Baltimore,MD,21231,us
743,626,,8035A Harford Road,,Baltimore,MD,21234,us
744,627,,1301 Woodbourne Avenue,,Baltimore,MD,21239,us
745,628,,"1220 B East Joppa Road, Suite 433",,Towson,MD,21286,us
746,629,,Community Residential Program,2041 E. Fayette St.,Baltimore,MD,21231,us
747,630,,1601 Old Eastern Avenue,,Essex,MD,21221,us
748,631,,P.O. Box 27144,,Baltimore,MD,21230,us
749,632,,600 Light Street,,Baltimore,MD,21230,us
750,633,,2 E. Read Street,8Th Floor,Baltimore,MD,21202,us
751,634,,415 North Charles Street,,Baltimore,MD,21201,us
752,131,,31 Hopkins Plaza,Room 1234,Baltimore,MD,21201-2829,us
753,635,,Thrift Stores,"7272 Park Circle Drive, Suite 120",Hanover,MD,21076,us
754,636,,Comptroller Of The Treasury,110 Carroll St.,Annapolis,MD,21401,us
755,637,,1014 W. 36Th Street,,Baltimore,MD,21211,us
756,638,,2002 Clipper Park Road,Suite 105,Baltimore,MD,21211,us
757,639,,10635 York Road,,Cockeysville,MD,21030,us
758,640,,3506 Gwynbrook Avenue,,Owings Mills,MD,21117-5200,us
759,641,,5700 Park Heights Avenue,,Baltimore,MD,21215,us
760,642,,1211 Cathedral Street,,Baltimore,MD,21201-5516,us
761,643,,1118 Ward Street,,Baltimore,MD,21230,us
762,644,,613 Baker Street,,Baltimore,MD,21217,us
763,645,,2007 W. Baltimore Street,Basement,Baltimore,MD,21223,us
764,646,,101 W. 23Rd St.,,Baltimore,MD,21218,us
765,647,,St Elizabeth School,801 Argonne Drive,Baltimore,MD,21218-1998,us
766,648,,5721 Park Heights Avenue,,Baltimore,MD,21215,us
767,649,,3345 Washington Blvd.,,Baltimore,MD,21227,us
768,650,,P.O. Box 2133,,Salisbury,MD,21801-2133,us
769,651,,Johns Hopkins Bayview Medical Center,4940 Eastern Avenue,Baltimore,MD,21224,us
770,652,,4940 Eastern Avenue,A-2 East Room 202,Baltimore,MD,21224-2735,us
771,652,,4940 Eastern Avenue,,Baltimore,MD,21224,us
772,652,,4940 Eastern Avenue,,Baltimore,MD,21224-2780,us
773,652,,4940 Eastern Avenue,D-4 East,Baltimore,MD,21224-3033,us
774,651,,Child And Adolescent Outpatient Program,"4940 Eastern Avenue, D-2 E",Baltimore,MD,21224-2780,us
775,652,,4940 Eastern Avenue,,Baltimore,MD,21224,us
776,652,,4940 Eastern Avenue,"Building Aa, Room 1370",Baltimore,MD,21224,us
777,652,,4940 Eastern Avenue,,Baltimore,MD,21224-2780,us
778,208,,301 W. Preston Street,Room 900,Baltimore,MD,21201,us
779,208,,301 W. Preston Street,Room 900,Baltimore,MD,21201,us
780,653,,6025 Moravia Park Drive,,Baltimore,MD,21206,us
781,654,,Po Box 361,,Joppa,MD,21085,us
782,655,,C/O Teachers Assn. Of Baltimore Co,305 E. Joppa Road,Towson,MD,21286-3252,us
783,656,,2651 W.  North Avenue,,Baltimore,MD,21216,us
784,657,,940 Madison Avenue,2Nd Floor,Baltimore,MD,21201,us
785,606,,P.O. Box 1576,,Baltimore,MD,21203-1576,us
786,606,,P.O. Box 1576,,Baltimore,MD,21203-1576,us
787,658,,1221-A Brass Mill Road,,Belcamp,MD,21017-1200,us
788,659,,"601 E. Street, Nw",,Washington,DC,20049,us
789,660,,10700 Brandywine Road,,Clinton,MD,20735-3860,us
790,661,,10 Pythian Drive,,Edgewater,MD,21037,us
791,662,,952 Old River Road,,Friendsville,MD,21531,us
792,663,,125 Durst Court,,Grantsville,MD,21536,us
793,664,,P.O. Box 105,,Callaway,MD,20620,us
794,665,,6428 York Road,,Baltimore,MD,21211,us
795,666,,2217 Whiteford Road,,Whiteford,MD,21160-1214,us
796,667,,289 Willowdale Drive,,Frederick,MD,21702,us
797,668,,Tax Counseling For The Elderly),14900 Health Center Drive,Bowie,MD,20716,us
798,669,,10928 Indian Head Hwy.,,Fort Washington,MD,20744-4017,us
799,670,,6305 Riggs Road,,Hyattsville,MD,20783,us
800,671,,1215 Annapolis Road,Suite 202,Odenton,MD,21113,us
801,672,,1814 Maryland Avenue,,Baltimore,MD,21201,us
802,673,,1107 Kenilworth Drive,Suite 202,Towson,MD,21204,us
803,674,,2901 E. Baltimore Street,,Baltimore,MD,21224,us
804,542,,1701 Madison Avenue,,Baltimore,MD,21217,us
805,675,,1705 West Fayette Street,,Baltimore,MD,21223-1708,us
806,676,,"200 Saint Paul Place, 16Th Fl",,Baltimore,MD,21202-2021,us
807,677,,201 Baptist Street,Suite 30,Salisbury,MD,21801,us
808,678,,44 N. Potomac Street,Suite 104,Hagerstown,MD,21740,us
809,679,,17 West Mulberry Street,,Baltimore,MD,21201,us
810,680,,8401 Colesville Road,Suite 600,Silver Spring,MD,20910,us
811,681,,1542 N. Gilmor Street,,Baltimore,MD,21217,us
812,682,,80 Pendragon Court,,Reisterstown,MD,21136,us
813,683,,29449 Charlotte Hall Road,,Charlotte Hall,MD,20622,us
814,684,,10 East Baltimore Street,,Baltimore,MD,21202,us
