id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
167094,55292634,"Next Passage Shirley Belton, Director",2401 West Baltimore Street,,Baltimore,MD,21223,United States
167094,55292637,"New Hope Treatment Center Carrie Little, Director",2401 West Baltimore Street,,Baltimore,MD,21223,United States
167705,55292639,"Sinai Hospital Of Baltimore, Inc. Neil Meltzer, President",2401 West Belvedere Avenue,,Baltimore,MD,21215,United States
167705,55292645,"Sinai Hospital, Rehabilitation Center John Miller, Clinical Support Program Manager",2401 West Belvedere Avenue,,Baltimore,MD,21215,United States
167705,55292642,"Sinai Hospital, Addictions Recovery Program Suzanne Harrison, Director Of Psychiatry",2401 West Belvedere Avenue,,Baltimore,MD,21215,United States
167705,55292648,"Sinai Hospital Vsp David Shegan, Director",2401 West Belvedere Avenue,,Baltimore,MD,21215,United States
167735,55292651,"St. Francis Neighborhood Center Father Tom Composto, Executive Director",2405 Linden Avenue,,Baltimore,MD,21217-3944,United States
167227,55292657,"Corpus Christi Community Center Roberta Brown, Director",2405 Linden Avenue,,Baltimore,MD,21217,United States
168412,55292659,"Donald Bentley Food Pantry Josh Julius, Director",2405 Loch Raven Road,,Baltimore,MD,21218,United States
168423,55292665,"Maryland Community Health Initiative Vernard Nelson, Program Manager",2410 Pennsylvania Avenue,Suite 200,Baltimore,MD,21217,United States
167724,55292667,"Spina Bifida Association Of Maryland, Inc. Sue Whelan, President",2416 Lampost Lane,,Baltimore,MD,21234,United States
168241,55292679,"New Life Baptist Church Milton Williams, Pastor",2417 East North Avenue,,Baltimore,MD,21213,United States
168241,55292673,"New Life Baptist Church Milton Williams, Pastor",2417 East North Avenue,,Baltimore,MD,21213,United States
168241,55292676,"New Life Baptist Church Milton Williams, Pastor",2417 East North Avenue,,Baltimore,MD,21213,United States
167766,55292681,"Head Start Program, St. Francis Xavier Christopher Barnes, Director",242 South Patterson Park Avenue,,Baltimore,MD,21231,United States
35553872,55292683,,2422 West Patapsco Avenue,,Baltimore,MD,21230,United States
219399,55292686,,2425 Eutaw Place,,Baltimore,MD,21217,United States
167460,55292690,"Levindale Hebrew Geriatric Center & Hospital Ronald Rothstein, President/Ceo",2434 West Belvedere Avenue,,Baltimore,MD,21215,United States
168235,55292693,"Build Rob English, Lead Organizer",2439 Maryland Avenue,,Baltimore,MD,21218,United States
167003,55292695,"American Rescue Workers Of Md, Inc. Captain Tony Bell, Director",2441 West Baltimore Street,,Baltimore,MD,21223,United States
167524,55292698,,2446 Washington Boulevard,,Baltimore,MD,21230,United States
167784,55292700,"Total Health Care, Inc., Westside Center Patricia Newman, Facility Director",1501 Division Street,,Baltimore,MD,21217,United States
168601,55292703,"Daybreak Rehabilitation Program Kheninh Daniels, Program Director",2490 Giles Road,,Baltimore,MD,21225,United States
167163,55292707,"Neighborhood Housing Services Of Baltimore In Felix Torres Colon, Executive Director",25 East 20th Street,Suite 170,Baltimore,MD,21218,United States
12277601,55292712,,25 North Caroline Street,,Baltimore,MD,21231,United States
167610,55292719,"Perkins Square Baptist Church Dr. Virginia Ferguson, Coordinator",2500 Edmondson Avenue,,Baltimore,MD,21223,United States
167610,55292722,"Perkins Square Baptist Church Dr. Virginia Ferguson, Coordinator",2500 Edmondson Avenue,,Baltimore,MD,21223,United States
167495,56061140,,2500 Pennsylvania Avenue,,Baltimore,MD,21217,United States
169112,55292725,"Coppin Heights Community Development Corporat Michelle Mceachern, Executive Director",Grace Hill Jacobs Building,2500 West North Avenue,Baltimore,MD,21216,United States
166985,55292730,"Alternative Directions, Inc. Michelle Kelly, Executive Director",2505 North Charles Street,,Baltimore,MD,21218,United States
167569,55292733,"Archway Clinic Louise Gleazon, Project Director",251 Bayview Boulevard,,Baltimore,MD,21224,United States
1110733,55292738,,2510 Saint Paul Street,1st Floor,Baltimore,MD,21218,United States
167774,55292741,"Treatment Resources For Youth (Try) Latavia Little, Director",2517 North Charles Street,,Baltimore,MD,21218,United States
203444,55292749,,2521 Saint Paul Street,,Baltimore,MD,21218,United States
203444,55292745,,2521 Saint Paul Street,,Baltimore,MD,21218,United States
167645,55292751,"Weisman/Kaplan House Albert Arraggon, Counselor",2523 Maryland Avenue,,Baltimore,MD,21218,United States
10117122,55292755,,2526 St. Paul Street,,Baltimore,MD,21218,United States
167338,55292758,"Gay, Lesbian, Bisexual & Transgendered Com Craig Wylie, Executive Director",100 Cathedral Street,3rd Floor,Baltimore,MD,21201,United States
168444,55292762,Bni (Baltimore Neighborhoods Inc) Richard Doran,2530 North Charles Street,Suite 200,Baltimore,MD,21218,United States
167590,55292764,,2539 St. Paul Street,,Baltimore,MD,21218,United States
167094,55292770,,26 North Fulton Avenue,,Baltimore,MD,21223,United States
167094,55292776,"Bon Secours Family Support Center Lori H. Fagan, Director",26 North Fulton Avenue,,Baltimore,MD,21223,United States
167882,55292773,"Baltimore City Health Dept Wic - Joanne Smith, Director",26 North Fulton Avenue,,Baltimore,MD,21223,United States
167150,55292780,"Viva House Willa Bickham, Co-Founder",26 South Mount Street,,Baltimore,MD,21223,United States
167039,55292786,,2901 Liberty Heights Avenue,Room 231B MNB,Baltimore,MD,21215,United States
167806,55292789,"Federal Bureau Of Investigation, Baltimore Amy Joe Lyons, Acting Special Agent",2600 Lord Baltimore Drive,,Baltimore,MD,21244,United States
167148,55292793,,2300 Dulaney Valley Road,,Timonium,MD,21093,United States
167148,55292804,"Catholic Charities Of Balto Pregnancy Pare Ellen Warnock, Associate Administrator",2601 North Howard Street,Suite 200,Baltimore,MD,21218,United States
167148,55292801,"Catholic Charities Of Balto., Center For Fami Laurie Vozzella-Bell, Administrator",2601 North Howard Street,Suite 200,Baltimore,MD,21218,United States
204343,55292799,,2601 North Howard Street,Suite 160,Baltimore,MD,21218,United States
203599,55292796,,2601 North Howard Street,Suite 150,Baltimore,MD,21218,United States
167148,55292807,,"2601 North Howard Street, Suite 200",Center for Family Services Villa Maria Community Resources,Baltimore,MD,21218,United States
167766,55292810,"Cottage Avenue Community Transitional Housing Jacqueline Chesley, Program Director",2601 Ulman Avenue Rear,,Baltimore,MD,21215,United States
168186,55292815,"Coppin State University, Community Health Cen Immaculata Ulu, Associate Director","2601 West North Avenue, Suite 131",,Baltimore,MD,21216,United States
167733,55292821,"St. Elizabeth's Church Food Pantry Lucy Dipinto, Director",2638 East Baltimore Street,,Baltimore,MD,21224,United States
168607,55292830,,2641 Maryland Avenue,,Baltimore,MD,21218,United States
168607,55292827,"Progressive Life Center, Baltimore Lewis Smith, Program Manager",2641 Maryland Avenue,,Baltimore,MD,21218,United States
167260,55290008,"Dundalk Church Of The Brethren Pantry Medie Mclaughlin, Pantry Coodinator",2660 Yorkway,,Baltimore,MD,21222-4432,United States
167297,55292834,"First Apostolic Faith Church Pantry Melvina Wilson, Coordinator",27 South Caroline Street,,Baltimore,MD,21231,United States
167506,55292836,"Maryland New Directions Grace Lee, Director",2700 North Charles Street,Suite 200,Baltimore,MD,21218,United States
167042,55292847,"Baltimore Housing, Ohep/Weatherization Cherlyn Mitchell, Director",2700 North Charles Street,Suite 202,Baltimore,MD,21218,United States
167513,55292850,"Office Of Child Care Administration, Balto. Michael Morrison, Regional Manager",2700 North Charles Street ,Suite 203,Baltimore,MD,21218,United States
8891969,55292839,,2700 North Charles Street,Suite 201,Baltimore,MD,21218,United States
168523,55292853,"Wyman Park Medical Center Rebecca Kritzler,Sr. Dir. Clinical Operations",2700 Remington Avenue ,Suite 2000,Baltimore,MD,21211,United States
168943,55292862,"Cherry Hill Homes Shirley Foulks/Phil Gray, President/Counselor",2700 Spelman Road,,Baltimore,MD,21225,United States
168943,55292865,"Cherry Hill Homes Shirley Foulks/Phil Gray, President/Counselor",2700 Spelman Road,,Baltimore,MD,21225,United States
167675,55292868,"Salvation Army Baltimore, Adult Rehab Center Mr Edward Lejk, Program Director",2700 West Patapsco Avenue,,Baltimore,MD,21230-2702,United States
167675,55292871,"Salvation Army, Thrift Stores Major Dan  Delany, Head Administrator",2700 West Patapsco Avenue,,Baltimore,MD,21230,United States
168571,55292874,"Civic Works Dana Stein, Executive Director",2701 St Lo Drive,,Baltimore,MD,21213,United States
168571,55292877,,2701 St Lo Drive,,Baltimore,MD,21213,United States
168571,55292879,,2701 St. Lo Drive,,Baltimore,MD,21213,United States
168571,55292882,,2701 St. Lo Drive,,Baltimore,MD,21213,United States
166955,55292884,"Afl-Cio Community Services Jay B. Smith, Director",2701 West Patapsco Avenue,Suite 110,Baltimore,MD,21230-2797,United States
167042,55292888,"Baltimore Housing, Our House Cassandra Deleon, Director",2707 Sethlow Road,,Baltimore,MD,21225,United States
219272,55292892,,2713 Latona Road,,Baltimore,MD,21214,United States
168335,55292896,"Coalition To End Childhood Lead Poisoning Ruth Ann Norton, Executive Director",2714 Hudson Street,,Baltimore,MD,21224,United States
367693,55292899,,1564 Sheffield Road,,Baltimore,MD,21218,United States
168679,55292906,"Family Assistance Network Carlos Hardy, Executive Director",28 East Ostend Street,Suite 303,Baltimore,MD,21202,United States
168679,55292903,"Ncadd - Maryland Carlos Hardy, Executive Director",28 East Ostend Street,Suite 303,Baltimore,MD,21230,United States
167975,55292901,"South Baltimore Learning Corporation Sonia Socha, Executive Director",28  East Ostend Street,,Baltimore,MD,21230,United States
168337,55292909,"Bridge House Benjamin Toney, Executive Director",28 South Broadway,,Baltimore,MD,21231,United States
167699,55292911,"Shepherd's Clinic Jack Vandenhengel, Executive Director",2800 Kirk Avenue,,Baltimore,MD,21218,United States
35281678,55292913,,5500 Harford Rd.,,Baltimore,MD,21214,United States
56406588,56407159,,2812-14 Reisterstown Road,,Baltimore ,MD,21215,United States
168063,55292921,"Life, Inc. Thomas Noto, Executive Director",2822 Hollins Ferry Road,,Baltimore,MD,21230,United States
169071,55292924,"Helping Other People Through Empowerment Thomas Hicks, Executive Director",2828 Loch Raven Road,,Baltimore,MD,21218,United States
167827,55292927,"University Family Medicine Harriet Mandell, Practice Manager",29 South Paca Street,1st Floor,Baltimore,MD,21201,United States
55059188,55292930,"Community Health Awareness And Ina Glenn-Smith, Assistant Program Director",2901 Druid Park Drive,Suite 105,Baltimore,MD,21215,United States
56406505,56406514,,2901 Druid Park Drive,Suite A210,Baltimore,MD,21215,United States
167039,55292935,,2901 Liberty Heights Avenue,Dental Clinic,Baltimore,MD,21215,United States
167039,55292932,"Baltimore City Community College Dr. Carolane Williams, President",2901 Liberty Heights Avenue,,Baltimore,MD,21215,United States
167072,55292938,"Banner Neighborhoods Community Corporation Jolyn Rademacher, Executive Director",2911 Pulaski Highway,,Baltimore,MD,21224,United States
167495,56061087,,2919 East Biddle Street,,Baltimore,MD,21213,United States
167148,55292940,"Head Start Program, St. Veronica's Shirley Barber, Director",2920 Joseph Avenue,,Baltimore,MD,21225,United States
182028,55292944,,2921 Stranden Road,,Baltimore,MD,21230,United States
169150,55292949,"Maryland National Guard Family Assistance Cen William Turner, Coordinator",29th Division Street,,Baltimore,MD,21201,United States
169150,55292952,"Joint Family Support Assistant Program Claudia Johnson,Military Onesource Consultant",29th Division Street,5th Regiment Armory,Baltimore,MD,21201,United States
167827,55292955,"Evelyn Jordan Center, Lori Fantry, Md, Mph",300 Armory Place,,Baltimore,MD,21201,United States
167048,55292957,,300 East Madison Street,,Baltimore,MD,21202,United States
167244,55292959,"Dept Of Juvenile Services Area I Walter Jackson, Area Director",300 North Gay Street,,Baltimore,MD,21202,United States
1830710,55292963,,300 Water Street,Suite 300,Baltimore,MD,21202,United States
168443,55292965,,3000 Druid Park Drive,Suite 2C,Baltimore,MD,21215,United States
1786020,55293254,,3000 Falls Road, Mill Number 1,Baltimore,MD,21211,United States
167659,55292967,"Ray Of Hope Baptist Church George Allen, Contact Person",3000 Parkside Drive,,Baltimore,MD,21214,United States
167044,55292973,"Baltimore City Dept. Of Recreation & Parks Wanda Durden, Director",3001 East Drive,Druid Hill Park,Baltimore,MD,21217,United States
167524,55292977,,3001 East Madison Street,,Baltimore,MD,21205,United States
167494,55292983,,3001 South Hanover Street,"Harbor Hospital Outpatient Center, Suite 206",Baltimore,MD,21225,United States
168126,55292979,"Harbor Hospital Joseph Oddis, President",3001 South Hanover Street,,Baltimore,MD,21225,United States
169047,55292985,"Book Thing Of Baltimore, Inc., The Russell Wattenburg, Executive Director",3001 Vineyard Lane,,Baltimore,MD,21218,United States
167865,55292989,"Whitestone Baptist Church, Food Pantry Ms. Smith, Coordinator,",3001-3005 Baker Street,,Baltimore,MD,21216,United States
167513,55292993,"Infants And Toddlers Program, Baltimore City Charles Baugh, Director",3002 Druid Park Drive,,Baltimore,MD,21215,United States
167045,55292996,"Baltimore City Dss, Recruitment Foster Care &",3007 East Biddle Street,,Baltimore,MD,21213,United States
167045,55292999,"Baltimore City Dss, Family Services",3007 East Biddle Street,,Baltimore,MD,21213,United States
167265,55293010,"East Baltimore Community Corporation Bruce Jennings, Deputy Director",301 North Gay Street,,Baltimore,MD,21202,United States
167265,55293013,"Reflective Treatment Center Muriel Brothers, Program Administrator",301 North Gay Street,Lower Level,Baltimore,MD,21202,United States
168379,55293018,"Maryland Center For Veterans Colonel Charles Williams, Executive Director","Education And Training, Inc.",301 North High Street,Baltimore,MD,21202,United States
203844,55293020,,Lockerman-Bundy Elementary School,301 North Pulaski Street,Baltimore,MD,21223,United States
167717,55293023,,301 St. Paul Place,Suite 501,Baltimore,MD,21202,United States
168443,55293029,"Baltimore Animal Rescue & Care Shelter Jennifer Mead-Brause, Director",301 Stockholm Street,,Baltimore,MD,21230,United States
174293,55293059,"Maryland Accessible Telecommunications (Mat) Brenda Kelly-Frey, Director",301 West Preston Street,Room 1008 A,Baltimore,MD,21201-2365,United States
167915,55293065,"Homeowner's Property Tax Credit Program Silma Raymond, Administrator",301 West Preston Street,Room 900,Baltimore,MD,21201,United States
174293,55293063,Maryland Relay,301 West Preston Street,Room 1008A,Baltimore,MD,21201,United States
168900,55293082,"Group Home Complaint Hotline Latonya Shacklette, Coordinator",301 West Preston Street,Suite 1502,Baltimore,MD,21201,United States
168463,55293079,"Senior Medicare Patrol Michelle Holzer, Program Coordinator",301 West Preston Street,Suite 1007,Baltimore,MD,21201,United States
168463,55293076,"Msda, Housing Services Division Stephanie Hull, Chief Of Housing Services",301 West Preston Street,Suite 1007,Baltimore,MD,21201-2374,United States
168463,55293072,"Maryland Dept. Of Aging Gloria Lawlah, Secretary",301 West Preston Street,Suite 1007,Baltimore,MD,21201-2374,United States
167915,55293068,"Renters' Tax Credit Program Silma Raymond, Administrator",301 West Preston Street,Room 900,Baltimore,MD,21201,United States
358497,55293087,,302 W Fayette  Street,,Baltimore,MD,21201,United States
36814220,55293094,,3043 West Belvedere Avenue,,Baltimore,MD,21215,United States
167832,55293096,"U.S. Dept. Of Veterans Affairs, Balto. Region George Wolohojian, Director",31 Hopkins Plaza,2nd Floor,Baltimore,MD,21201,United States
167247,55293112,"Disabled American Veterans Filippi Micocci, Supervisor",31 Hopkins Plaza,Suite 1229,Baltimore,MD,21201-2825,United States
167520,55293110,"Maryland Dept. Of Veterans Affairs James A. Adkins, Secretary",16 Francis Street,4th Floor,Annapolis,MD,21401,United States
167537,55293107,"Military Order Of The Purple Heart Vernon F. Mitchell, National Service Officer",31 Hopkins Plaza,Room 1237,Baltimore,MD,21201-2829,United States
167833,55293104,"Veterans Of Foreign Wars Phil Medlin, State Service Officer",31 Hopkins Plaza,Room 1226,Baltimore,MD,21201,United States
167804,55293102,"Internal Revenue Service, Baltimore Office Mark Everson, Commissioner",31 Hopkins Plaza,Fallon Federal Building,Baltimore,MD,21201,United States
167226,55293099,"Americorpsvista Chrystal Biles, Director",31 Hopkins Plaza,Suite 400-B,Baltimore,MD,21201,United States
167094,55293126,"Bon Secours, Adapt Cares Clarence Williams, Program Director",3101 Towanda Avenue,,Baltimore,MD,21215,United States
167495,55293128,"Office Of Home Energy Programs (Ohep) Ralph Markus, Director",Saratoga State Center,311 West Saratoga Street,Baltimore,MD,21201-3521,United States
167064,55293146,"Baltimore Medical System, Inc. Joan Schneider, Office Manager",Belair-Edison Family Health Center,3120 Erdman Avenue,Baltimore,MD,21213,United States
204007,55293149,,3134 Eastern Avenue,,Baltimore,MD,21224,United States
167717,55293152,"Family Health Centers Of Baltimore, Calvert S Michele Emery, Practice Manager",315 North Calvert,,Baltimore,MD,21202,United States
167198,55293157,"City Temple Outreach Of Baltimore, The Gary Hamiel, Director Of Outreach",317 Dolphin Street,,Baltimore,MD,21217,United States
167345,55293166,"Step, Inc. (Schapiro Training And Employment James Hassan, Executive Director",32 South Street,,Baltimore,MD,21202,United States
3373846,55293168,"Division Of Youth And Young Adult Ministry Mark Pacione, Director",320 Cathedral Street,,Baltimore,MD,21201,United States
167148,55293171,"Catholic Charities Project Serve Abby Maloney, Program Manager",320 Cathedral Street,,Baltimore,MD,21201,United States
358099,55293175,,3200 Eastern Avenue,,Baltimore,MD,21224,United States
167859,55293178,"Wayland Baptist Soup Kitchen Gladys Saunders, Coordinator",3200 Garrison Boulevard,,Baltimore,MD,21216,United States
167433,55293180,"Walbrook Vicinity Churches Asst. Ministry Barbara Hayes, Coordinator",C/O John Wesley Church,3202 West North Avenue,Baltimore,MD,21216,United States
167729,55293183,"St. Ambrose Housing Aid Center, Inc. Vincent P. Quayle, Executive Director",321 East 25th Street,,Baltimore,MD,21218,United States
167922,55293185,,321 North Calvert Street,2nd Floor,Baltimore,MD,21202,United States
167920,55293194,"At Jacob's Well, Inc. Albert K. Roach,  Executive Director",323 East 25th Street,,Baltimore,MD,21218-5303,United States
167552,55293196,"Mountain Manor Treatment Center Walt Dolata, Administrator",3243 Eastern Avenue,,Baltimore,MD,21224,United States
168728,55293199,"Power Inside Jaqueline Robarge, Director",325 East 25th Street,,Baltimore,MD,21218,United States
168085,55293202,"Planned Parenthood Of Maryland, Inc. John Nugent, President",330 North Howard Street,,Baltimore,MD,21201,United States
167508,55293205,"Maryland Spca Aileen Gabbey, Executive Director",3300 Falls Road,,Baltimore,MD,21211,United States
167071,55293207,"Board Of Child Care Thomas L. Curcio, President/Ceo",3300 Gaither Road,,Baltimore,MD,21244,United States
167731,55293214,"St. Cecilia Rcc Soup Kitchen Angela Mccusson, Coordinator",3300 Clifton Avenue,,Baltimore,MD,21216,United States
167123,55293216,"Canton Baptist Church Rev. Steve Wolverton, Pastor",3302 Toone Street,,Baltimore,MD,21224,United States
167148,55293222,"St. Ann Adult Day Svcs, Catholic Charities Cherie Melton, Director",3308 Benson Avenue,,Baltimore,MD,21227,United States
167148,55293227,"Answers For The Aging Dolores Krysiak, Program Coordinator",3310 Benson Avenue,,Baltimore,MD,21227-1035,United States
1740613,55293229,,3313 Oakfield Avenue,,Gwynn Oak,MD,21207,United States
9789514,55293231,,3317 St. Luke's Lane,,Baltimore,MD,21207,United States
10562264,55290015,,3319 Summit Avenue,,Baltimore,MD,21234,United States
167774,55293237,"Northwest Baltimore Youth Services, Inc. Audrey M. Bennett, Executive Director",3319 West Belvedere Avenue,,Baltimore,MD,21215,United States
167601,55293235,"Park West Health System, Inc. Dr. Allen J. Bennett, President/Ceo",3319 West Belvedere Avenue,,Baltimore,MD,21215,United States
169084,55293240,"Southeast Community Development Corporation Chris Ryer, Director",3323 Eastern Avenue,Suite 200,Baltimore,MD,21224,United States
15044791,55293243,"The Community Mediation Program Tracee Ford, Director",3333 Greenmount Avenue,,Baltimore,MD,21218,United States
41274411,55293245,,3340 Old Fredrick Road,,Baltimore,MD,21229,United States
167092,55293248,"Blind Industries And Services Of Md, Balto. Frederick J. Puente, President",3345 Washington Boulevard,,Baltimore,MD,21227,United States
167193,55293251,Church Of The Guardian Angel Pantry Dean Krebs-Pantry  & Sarah Chalk-Thrift Shop,2629 Huntingdon Avenue,,Baltimore,MD,21211,United States
167217,55293259,"Community Law Center Kristine Dunkerton, Director",3355 Keswick Road,Suite 200,Baltimore,MD,21211,United States
167197,55293256,"Citizens Planning And Housing Association Dan Pontious, Acting Executive Director",3355 Keswick Road,Suite 200,Baltimore,MD,21211,United States
167459,55293262,"Johns Hopkins University Tutorial Project Young Song, Director",3400 North Charles Street,Levering 200,Baltimore,MD,21218,United States
374389,55293265,,3410 White Avenue,,Baltimore,MD,21214,United States
54843697,55293268,"Southeast Community Action Center Diann Baker, Director",3411 Bank Street,,Baltimore,MD,21224,United States
168324,55293271,"Belair-Edison Neighborhoods Johnette Richardson, Director",3412 Belair Road,,Baltimore,MD,21213,United States
167860,55293274,"Abbott Memorial Presbyterian Church, We Care Sylvia Bragg, Director",3426 Bank Street,,Baltimore,MD,21224,United States
167766,55293282,,3445 Park Heights Avenue,,Baltimore,MD,21215,United States
167766,55293285,"St. Ambrose Outreach Center Laura Spada, Director",3445 Park Heights Avenue,,Baltimore,MD,21215-7850,United States
167361,55293290,"Hwrmw Community Services Betty Callahan, Director",3449 Falls Road,Hampden United Methodist Church,Baltimore,MD,21211,United States
167361,55293298,"Hwrmw Community Services Betty Callahan, Director",3449 Falls Road,Hampden United Methodist Church,Baltimore,MD,21211,United States
167361,55293296,"Hwrmw Community Services Betty Callahan, Director",3449 Falls Road,Hampden United Methodist Church,Baltimore,MD,21211,United States
167361,55293293,"Hwrmw Community Services Betty Callahan, Director",3449 Falls Road,Hampden United Methodist Church,Baltimore,MD,21211,United States
167532,55293301,"Mercy Medical Center Thomas Mullen, President & Ceo",345 St. Paul Place,,Baltimore,MD,21202-2140,United States
167344,55293310,Good Shepherd Baptist Pantry Mary Speight,3459 Park Heights Avenue,,Baltimore,MD,21215,United States
167344,55293308,Good Shepherd Baptist Pantry Mary Speight,3459 Park Heights Avenue,,Baltimore,MD,21215,United States
167344,55293305,Good Shepherd Baptist Pantry Mary Speight,3459 Park Heights Avenue,,Baltimore,MD,21215,United States
167245,55293315,"Workfirst, Inc. Marsha Legg, Director",3501 East Federal Street,,Baltimore,MD,21213,United States
167353,55293318,"Greater Homewood Community Corporation, Inc. Jo Ann Mckinney, Learner Advocate",3503 North Charles Street,,Baltimore,MD,21218,United States
167509,55293320,"The Maryland School For The Blind Carl Lancaster, Interim President & Ceo",3501 Taylor Avenue,,Baltimore,MD,21236,United States
167657,55293322,"Radio Reading Network Of Maryland Peggy Dorsey, Office Administrator",3501 Taylor Avenue,,Baltimore,MD,21236,United States
167900,55293325,"Head Start Program, Emily Price Jones Roi Kenshahinton, Director",3510 Eldorado Avenue,,Baltimore,MD,21207,United States
168361,55293330,"Development Corp. Of Northwest Baltimore Florine V. Robinson, Executive Director",3521 West Belvedere Avenue,,Baltimore,MD,21215-5802,United States
167212,55290019,,3525 Resource Drive,,Baltimore,MD,21133,United States
168741,55290026,"All About You Health Care Service, Inc. Marie Johnson, Director",3527 North Rolling Road,Suite 225,Baltimore,MD,21244,United States
38359492,55293332,,3529 Edmondson Avenue,,Baltimore ,MD,21229,United States
212342,55293336,,3533 Dolfield Avenue,,Baltimore,MD,21215,United States
168429,55293340,"The Family Kitchen Pantry Greta Carter, Director",360 South Dukeland Street,,Baltimore,MD,21223,United States
166990,55293348,"American Civil Liberties Union Of Maryland Susan Goering, Executive Director",3600 Clipper Mill Road,Suite 350,Baltimore,MD,21211,United States
167084,55293344,"Big Brothers Big Sisters, Central Maryland Robin Tomechko, President & Ceo",3600 Clipper Mill Road,Suite 250,Baltimore,MD,21211,United States
219213,55293350,,3600 O'Donnell Street,Suite 2,Baltimore,MD,21224,United States
167639,55293352,"Project Plase, Inc. Mary Slicher, Executive Director",1814 Maryland Avenue,,Baltimore,MD,21201,United States
167639,55293354,"Project Plase, Inc. Mary Slicher, Executive Director",3601 Old Frederick Road,,Baltimore,MD,21229,United States
168425,55293357,"Trinity Newbirth Elizabeth Milburn, Executive Director",3604-2 North Rogers Avenue,,Baltimore,MD,21207,United States
9219438,55293360,,3612 Falls Road,,Baltimore,MD,21211,United States
167054,55293362,"Police Athletic League (Pal), Scott's Branch Officers Greenfield And Badham",3651 Rolling Road,,Baltimore,MD,21207,United States
167064,55293365,"Bms, Highlandtown Community Health Center Victoria Shrader, Office Manager","3700 Fleet Street, Suite 200",,Baltimore,MD,21224,United States
167307,55293368,"Foxwell Memorial Apartments Marti Chase, Community Director",3700 Greenspring Avenue,,Baltimore,MD,21211,United States
169052,55293376,,3701 9th Street,,Baltimore,MD,21225,United States
169052,55293374,,3701 9th Street,,Baltimore,MD,21225,United States
168062,55293378,"Special Olympics, Maryland Dr. Patricia Krebs, President & Ceo",3701 Commerce Drive,Suite 103,Baltimore,MD,21227,United States
167483,55293381,"Martin Pollak Project Inc., The Richard L. Norman, Ceo",3701 Eastern Avenue,,Baltimore,MD,21224,United States
168694,55293384,"U.S. Citizenship And Immigration Services Jonathan Scharfen, Acting Director",3701 Koppers Street,,Baltimore,MD,21227,United States
167400,55293392,"Adelante Familia Lisa Knickmeyer, Director",Adelante Familia c/o House of Ruth Maryland,2201 Argonne Drive,Baltimore,MD,21218,United States
167400,55293394,"Adelante Familia Lisa Knickmeyer, Director",Adelante Familia c/o House of Ruth Maryland,2201 Argonne Drive,Baltimore,MD,21218,United States
167552,55293402,"Mountain Manor Treatment Center Paul Wells, Administrator",3800 Frederick Avenue,,Baltimore,MD,21229,United States
167766,55293404,"St. Bernardine's Pantry Father Miller, Coordinator",3812 Edmondson Avenue,,Baltimore,MD,21229,United States
167063,55293412,"Utility Service Protection Program Towanda Howe, Limited Income Liaison",P.O. Box 1475,,Baltimore,MD,21203,United States
167520,55293414,"Baltimore Va Rehab. & Extended Care Center Dennis Smith, Director",3900 Loch Raven Boulevard,,Baltimore,MD,21218,United States
6941139,55293417,,3900 Roland Avenue,,Baltimore,MD,21211,United States
167520,55293420,,3901 The Alameda,,Baltimore,MD,21218,United States
167882,55290030,"Baltimore County Health Dept., Wic Deborah D'souza, Coordinator",3902 Annapolis Road,,Baltimore,MD,21227,United States
168431,55293422,"Child First Authority Carol Reckling, Executive Director",3904 Hickory Avenue,Suite 200,Baltimore,MD,21211,United States
203791,55293425,,3907 Hamilton Avenue,,Baltimore,MD,21206,United States
271139,55293428,,3911 Garrison Boulevard,,Baltimore,MD,21215,United States
401426,55293439,,3910 West Rogers Avenue,,Baltimore,MD,21215,United States
401426,55293431,,3910 West Rogers Avenue,,Baltimore,MD,21215,United States
168253,55293445,"Jobs, Housing & Recovery Linda Boyer, Executive Director",PO Box 242587,,Baltimore,MD,21227,United States
167758,55293448,"St. Paul Evangelical Lutheran Church Nancy Stroh, Secretary",3915 Pennington Avenue,,Baltimore,MD,21226-1211,United States
368000,55293458,,3931 Ridgewood Avenue,,Baltimore,MD,21215,United States
54843697,55293461,"Northwest Community Action Center Diane Jones, Manager",3939 Reisterstown Road,,Baltimore,MD,21215,United States
17175009,55293469,,3939 Reisterstown Road,Suite 268,Baltimore,MD,21215,United States
168436,55293466,"Maryland Educational Opportunity Center Ellen Dolvey-Howard, Executive Director",3939 Reisterstown Road,,Baltimore,MD,21215,United States
169035,55293471,"Episcopal Housing Corporation Dan Mccarthy, Executive Director",3986 Roland Avenue,,Baltimore,MD,21211,United States
167069,55293473,Baltimore Rescue Mission Charles Buettner Executive Director,PO Box 735,,Baltimore,MD,21202,United States
167347,55293479,"Grace And Hope Mission, Inc. Helen Meewes, President",4 South Gay Street,,Baltimore,MD,21202,United States
167276,55293483,"Enoch Pratt Free Library Carla D. Hayden,  Executive Director",400 Cathedral Street,,Baltimore,MD,21201-4484,United States
167508,55293487,,4007 Falls Road,,Baltimore,MD,21211,United States
167492,55293493,"Maryland Dept. Of Business & Economic Develop David Edgerley, Secretary",401 East Pratt Street,9th Floor,Baltimore,MD,21202,United States
167503,55293495,"World Trade Center Institute, The Deb Kielty, Executive Director",401 East Pratt Street,Suite 232,Baltimore,MD,21202,United States
168029,55293497,"Baltimore Area Visitors Center Frank Riggio, Manager",401 Light Street,,Baltimore,MD,21202,United States
