organization_id,category_id
138677,11738
138677,11739
138677,11740
138677,11741
138677,11742
138677,11743
138677,11744
138677,11745
138677,11746
138677,11747
138677,11748
138677,11749
138677,11750
138677,11754
138677,11755
138677,11919
138677,11968
138677,12012
138677,12070
138677,12093
138677,12115
138677,12128
138677,12149
138677,12151
138677,12175
138677,12178
138677,12199
138677,12217
138677,12247
138677,12249
138677,12255
138677,12258
138677,12270
138677,12281
139144,11679
139144,11709
139144,11749
139144,12218
139144,12219
139144,12220
139144,12221
137913,11525
137913,11544
137913,11585
137913,11633
137913,11634
137913,11759
137913,11765
137913,11982
137913,12037
137913,12047
137913,12063
137913,12064
137913,12115
137913,12154
137913,12161
137913,12193
137913,12301
138091,11504
138091,11515
138091,11519
138091,11523
138091,11585
138091,11648
138091,11679
138091,11695
138091,11702
138091,11717
138091,11720
138091,11727
138091,11771
138091,11788
138091,11798
138091,11801
138091,11852
138091,11853
138091,11908
138091,11914
138091,11917
138091,11919
138091,11924
138091,11928
138091,11969
138091,11970
138091,11971
138091,12012
138091,12089
138091,12115
138091,12120
138091,12140
138091,12163
138091,12170
138091,12199
138091,12227
138091,12230
138091,12249
137895,11513
137895,11544
137895,11670
137895,11675
137895,11812
137895,11964
137895,12115
137695,11504
137695,11507
137695,11508
137695,11523
137695,11652
137695,11658
137695,11679
137695,11749
137695,11892
137695,11893
137695,11894
137695,11902
137695,12056
137695,12067
137695,12185
137695,12227
139245,11515
139245,11519
139245,11523
139245,11577
139245,11585
139245,11630
139245,11655
139245,11659
139245,11670
139245,11675
139245,11679
139245,11730
139245,11731
139245,11732
139245,11733
139245,11749
139245,11766
139245,11771
139245,11784
139245,11800
139245,11808
139245,11876
139245,11924
139245,11928
139245,11967
139245,11969
139245,12012
139245,12013
139245,12014
139245,12027
139245,12040
139245,12115
139245,12160
139245,12192
139245,12199
139245,12249
137627,11557
137627,11631
137627,11651
137627,11679
137627,11724
137627,11730
137627,11731
137627,11732
137627,11733
137627,11742
137627,11745
137627,11749
137627,12075
137627,12076
137627,12115
137627,12185
137627,12242
137627,12244
139074,11550
139074,11587
139074,11610
139074,11679
139074,11724
139074,11730
139074,11731
139074,11732
139074,11733
139074,11734
139074,11735
139074,11736
139074,11738
139074,11739
139074,11740
139074,11741
139074,11742
139074,11743
139074,11744
139074,11745
139074,11747
139074,11748
139074,11749
139074,11754
139074,11755
139074,12115
139074,12185
138470,11525
138470,11548
138470,12174
138571,11511
138571,11527
138571,11602
138571,11679
138571,11749
138571,11943
138571,11946
138571,12259
138571,12294
138571,12295
138166,11679
138166,11709
138166,11724
138166,11730
138166,11731
138166,11732
138166,11733
138166,11734
138166,11735
138166,11736
138166,11737
138166,11738
138166,11739
138166,11740
138166,11741
138166,11742
138166,11743
138166,11744
138166,11745
138166,11746
138166,11747
138166,11748
138166,11749
138166,11754
138166,11755
138166,11861
138166,12115
138166,12171
138166,12218
138166,12220
139176,11518
139176,11575
139176,11653
139176,11679
139176,11724
139176,11730
139176,11731
139176,11732
139176,11733
139176,11734
139176,11735
139176,11736
139176,11737
139176,11738
139176,11739
139176,11740
139176,11741
139176,11742
139176,11743
139176,11744
139176,11745
139176,11746
139176,11747
139176,11748
139176,11749
139176,11754
139176,11755
139176,12115
139176,12185
139176,12198
139176,12208
138575,11507
138575,11585
138575,11630
138575,11670
138575,11679
138575,11732
138575,11749
138575,11764
138575,11797
138575,11809
138575,12020
138575,12033
138575,12067
138575,12115
138575,12130
138575,12160
138575,12161
138575,12185
139409,11506
139409,11507
139409,11559
139409,11631
139409,11697
139409,11714
139409,11724
139409,11730
139409,11731
139409,11732
139409,11733
139409,11734
139409,11735
139409,11736
139409,11737
139409,11738
139409,11739
139409,11740
139409,11741
139409,11742
139409,11743
139409,11744
139409,11745
139409,11746
139409,11747
139409,11748
139409,11749
139409,11754
139409,11755
139409,11870
139409,11905
139409,11906
139409,12018
139409,12115
139409,12163
138336,11525
138336,11612
138336,11679
138336,11733
138336,11749
138336,12185
138234,11525
138234,11550
138234,11558
138234,11587
138234,11679
138234,11724
138234,12185
138234,12206
138644,11525
138644,11612
138644,11631
138644,11654
138644,11678
138644,11679
138644,11681
138644,11712
138644,11749
138644,11884
138644,11983
138644,12138
138644,12166
138644,12216
138069,11619
138069,11631
138069,11704
138069,11732
138069,11867
138069,11884
138715,11508
138715,11518
138715,11537
138715,11546
138715,11548
138715,11609
138715,11618
138715,11619
138715,11620
138715,11622
138715,11627
138715,11659
138715,11679
138715,11699
138715,11704
138715,11716
138715,11724
138715,11727
138715,11730
138715,11731
138715,11732
138715,11733
138715,11734
138715,11735
138715,11736
138715,11737
138715,11738
138715,11739
138715,11740
138715,11741
138715,11742
138715,11743
138715,11744
138715,11745
138715,11746
138715,11747
138715,11748
138715,11749
138715,11754
138715,11755
138715,11781
138715,11819
138715,11861
138715,11968
138715,12115
138715,12124
138715,12149
138715,12150
138715,12151
138715,12175
138715,12180
138715,12181
138715,12185
138715,12251
139782,11522
139782,11550
139782,11645
139782,11679
139782,11731
139782,11749
139782,11861
139782,12115
139782,12121
139782,12189
139782,12206
139782,12254
139782,12369
139782,12370
139782,12371
139782,12372
138932,11586
138932,11602
138932,11690
138932,11691
138932,11695
138932,11702
138932,11724
138932,11727
138932,11730
138932,11731
138932,11732
138932,11733
138932,11734
138932,11735
138932,11736
138932,11737
138932,11738
138932,11739
138932,11740
138932,11741
138932,11742
138932,11743
138932,11744
138932,11746
138932,11747
138932,11748
138932,11749
138932,11754
138932,11755
138932,11779
138932,11780
138932,11848
138932,11928
138932,12092
138932,12115
138932,12170
138932,12294
138932,12365
139126,11525
139126,11612
139126,11678
139126,11681
139126,12115
139126,12138
139126,12296
137896,11504
137896,11513
137896,11525
137896,11612
137896,11679
137896,11680
137896,11803
137896,11816
137896,12024
137896,12115
137896,12182
137896,12224
137896,12225
137896,12243
137896,12357
139280,11522
139280,11550
139280,11631
139280,11665
139280,11679
139280,11861
139280,11884
139280,11939
139280,11974
139280,12115
139280,12121
139280,12254
139280,12315
139815,11508
139815,11525
139815,11548
139815,11612
139815,11679
139815,11733
139815,11749
139815,12115
139815,12294
139815,12295
139815,12299
137796,11520
137796,11525
137796,11599
137796,11612
137796,11613
137796,11646
137796,11654
137796,11678
137796,11681
137796,11712
137796,11749
137796,11756
137796,12138
137796,12254
138761,11518
138761,11527
138761,11550
138761,11609
138761,11697
138761,11724
138761,11730
138761,11731
138761,11732
138761,11733
138761,11734
138761,11735
138761,11736
138761,11737
138761,11738
138761,11739
138761,11740
138761,11741
138761,11742
138761,11743
138761,11744
138761,11745
138761,11746
138761,11747
138761,11748
138761,11749
138761,11754
138761,11755
138761,11867
138761,11887
138761,11935
138761,12115
138761,12208
138356,11550
138356,11665
138356,11679
138356,11730
138356,11731
138356,11732
138356,11733
138356,11749
138356,12115
139021,11513
139021,11525
139021,11670
139021,11679
139021,11694
139021,11695
139021,11746
139021,11815
139021,11848
139021,12115
139021,12170
138023,11508
138023,11525
138023,11548
138023,11592
138023,11621
138023,11642
138023,11660
138023,11679
138023,11683
138023,11733
138023,11799
138023,11891
138023,11948
138023,11951
138023,11984
138023,12130
138023,12158
138023,12174
138023,12215
138023,12228
138023,12233
139136,11513
139136,11544
139136,11585
139136,11635
139136,11670
139136,11675
139136,11679
139136,11694
139136,11695
139136,11702
139136,11815
139136,11848
139136,11863
139136,11928
139136,12170
139136,12255
139136,12258
139136,12315
139136,12321
139136,12328
139769,11511
139769,11515
139769,11573
139769,11622
139769,11693
139769,11695
139769,11726
139769,11727
139769,11779
139769,11861
139769,11876
139769,11878
139769,12115
139769,12294
137674,11525
137674,11641
137674,11642
137674,11654
137674,11681
137674,11724
137674,11730
137674,11731
137674,11732
137674,11733
137674,11734
137674,11735
137674,11736
137674,11737
137674,11738
137674,11739
137674,11740
137674,11741
137674,11742
137674,11743
137674,11744
137674,11745
137674,11746
137674,11747
137674,11748
137674,11749
137674,11754
137674,11755
137674,11824
137674,12115
137674,12137
137674,12242
139432,11618
139432,11679
139432,11706
139432,11724
139432,11730
139432,11731
139432,11732
139432,11733
139432,11734
139432,11735
139432,11736
139432,11737
139432,11738
139432,11739
139432,11740
139432,11741
139432,11742
139432,11743
139432,11744
139432,11745
139432,11746
139432,11747
139432,11748
139432,11749
139432,11754
139432,11755
139432,11968
139432,12115
139432,12130
139432,12141
139432,12217
139432,12228
139432,12236
138567,11504
138567,11511
138567,11513
138567,11523
138567,11546
138567,11555
138567,11561
138567,11603
138567,11649
138567,11650
138567,11652
138567,11658
138567,11675
138567,11679
138567,11680
138567,11721
138567,11737
138567,11863
138567,11892
138567,11893
138567,11901
138567,12056
138567,12182
138567,12185
138567,12253
138567,12291
137605,11504
137605,11523
137605,11679
137605,11724
137605,11730
137605,11731
137605,11732
137605,11733
137605,11734
137605,11735
137605,11736
137605,11737
137605,11738
137605,11739
137605,11740
137605,11741
137605,11742
137605,11743
137605,11744
137605,11745
137605,11746
137605,11747
137605,11748
137605,11749
137605,11754
137605,11755
137605,11861
137605,12000
137605,12079
137605,12115
137605,12290
138038,11511
138038,11519
138038,11522
138038,11573
138038,11585
138038,11586
138038,11618
138038,11619
138038,11620
138038,11622
138038,11643
138038,11679
138038,11684
138038,11704
138038,11716
138038,11749
138038,11795
138038,11822
138038,11848
138038,11867
138038,11878
138038,11884
138038,11908
138038,11909
138038,11910
138038,12015
138038,12170
138038,12173
138038,12211
138038,12249
138038,12259
138038,12274
138038,12310
139345,11511
139345,11515
139345,11525
139345,11679
139345,11684
139345,11749
139345,11924
139345,12014
139345,12249
139345,12269
138629,11631
138629,11679
138629,11723
138629,11733
138629,11884
138629,12185
138629,12264
138629,12287
137839,11525
137839,11591
137839,11612
137839,11613
137839,11679
137839,11756
137839,12115
137839,12185
137742,11504
137742,11523
137742,11546
137742,11614
137742,11670
137742,11679
137742,11724
137742,11730
137742,11731
137742,11732
137742,11733
137742,11734
137742,11735
137742,11736
137742,11737
137742,11738
137742,11739
137742,11740
137742,11741
137742,11742
137742,11743
137742,11744
137742,11745
137742,11746
137742,11747
137742,11748
137742,11749
137742,11754
137742,11755
137742,11790
137742,11814
137742,12115
139365,11602
139365,11612
139365,11679
139365,11749
139365,12185
139365,12239
139365,12357
138615,11569
138615,11587
138615,11620
138615,11631
138615,11654
138615,11679
138615,11681
138615,11724
138615,11727
138615,11730
138615,11731
138615,11732
138615,11733
138615,11734
138615,11735
138615,11736
138615,11737
138615,11738
138615,11739
138615,11740
138615,11741
138615,11742
138615,11743
138615,11744
138615,11746
138615,11747
138615,11748
138615,11749
138615,11754
138615,11755
138615,11819
138615,11824
138615,11861
138615,11867
138615,11968
138615,12115
138615,12217
138615,12241
138615,12315
138615,12341
139463,11584
139463,11585
139463,11630
139463,11635
139463,11644
139463,11645
139463,11677
139463,11679
139463,11690
139463,11702
139463,11724
139463,11727
139463,11732
139463,11733
139463,11738
139463,11745
139463,11749
139463,11803
139463,11852
139463,11919
139463,12032
139463,12092
139463,12115
139463,12182
139463,12185
139463,12255
139463,12258
138712,11504
138712,11508
138712,11525
138712,11546
138712,11548
138712,11603
138712,11668
138712,11676
138712,11679
138712,11708
138712,11732
138712,11738
138712,11740
138712,11744
138712,11755
138712,11948
138712,11951
138712,11953
138712,12141
138712,12369
138712,12370
138712,12371
138712,12372
138517,11500
138517,11504
138517,11508
138517,11510
138517,11515
138517,11518
138517,11519
138517,11523
138517,11526
138517,11546
138517,11548
138517,11573
138517,11586
138517,11598
138517,11608
138517,11609
138517,11618
138517,11620
138517,11622
138517,11648
138517,11650
138517,11657
138517,11679
138517,11686
138517,11690
138517,11691
138517,11693
138517,11699
138517,11706
138517,11709
138517,11713
138517,11716
138517,11748
138517,11796
138517,11802
138517,11848
138517,11855
138517,11861
138517,11910
138517,11912
138517,11924
138517,11925
138517,11956
138517,12013
138517,12014
138517,12075
138517,12076
138517,12089
138517,12120
138517,12122
138517,12124
138517,12126
138517,12128
138517,12130
138517,12134
138517,12135
138517,12140
138517,12141
138517,12170
138517,12173
138517,12175
138517,12176
138517,12178
138517,12183
138517,12184
138517,12186
138517,12199
138517,12208
138517,12213
138517,12221
138517,12232
138517,12250
138517,12255
138517,12270
138517,12280
138517,12297
138517,12365
138623,11636
138623,11656
138623,11709
138623,11723
138623,11884
138623,11974
138623,12115
138623,12173
138623,12238
138623,12263
138623,12287
138623,12289
138623,12306
138212,11525
138212,11612
138212,12115
137592,11515
137592,11578
137592,11584
137592,11606
137592,11616
137592,11631
137592,11633
137592,11634
137592,11635
137592,11646
137592,11678
137592,11679
137592,11681
137592,11695
137592,11702
137592,11710
137592,11731
137592,11732
137592,11733
137592,11749
137592,11765
137592,11864
137592,11867
137592,11874
137592,11876
137592,11884
137592,11903
137592,11924
137592,11928
137592,11982
137592,11983
137592,11986
137592,12024
137592,12037
137592,12047
137592,12062
137592,12063
137592,12064
137592,12065
137592,12115
137592,12138
137592,12170
137592,12193
137592,12241
137592,12264
138393,11520
138393,11525
138393,11548
138393,11625
138393,11662
138393,11668
138393,11679
138393,11749
138393,11830
138393,11869
138393,11885
138393,11904
138393,11983
138393,12115
138393,12121
138393,12167
138393,12189
138393,12206
138393,12254
138393,12369
138393,12370
138393,12371
138393,12372
137832,11525
137832,12115
137840,11525
137840,11548
137840,11612
137840,11616
137840,11648
137840,11679
137840,11695
137840,11727
137840,11779
137840,11780
137840,11848
137840,12115
137840,12170
137840,12236
137908,11525
137908,11612
137908,11749
137908,12216
139271,11504
139271,11523
139271,11583
139271,11679
139271,11680
139271,11816
139271,12115
139271,12182
139271,12185
139807,11509
139807,11515
139807,11650
139807,11702
139807,11717
139807,11749
139807,11771
139807,11852
139807,11919
139807,11920
139807,11921
139807,11924
139807,11926
139807,11928
139807,12007
139807,12078
139807,12089
139807,12115
139807,12140
139807,12232
139807,12249
139807,12255
139807,12258
139807,12286
137975,11522
137975,11586
137975,11690
137975,11693
137975,11695
137975,11696
137975,11749
137975,11848
137975,11928
137975,12092
137975,12120
137975,12152
137975,12170
139316,11515
139316,11529
139316,11585
139316,11618
139316,11619
139316,11676
139316,11695
139316,11702
139316,11724
139316,11730
139316,11731
139316,11732
139316,11733
139316,11734
139316,11735
139316,11736
139316,11737
139316,11738
139316,11739
139316,11740
139316,11741
139316,11742
139316,11743
139316,11744
139316,11745
139316,11746
139316,11747
139316,11748
139316,11749
139316,11754
139316,11755
139316,11800
139316,11848
139316,11919
139316,11928
139316,11948
139316,12115
139316,12141
139316,12170
139316,12255
137709,11504
137709,11523
137709,11550
137709,11576
137709,11616
137709,11679
137709,11759
137709,11803
137709,11804
137709,11976
137709,12052
137709,12115
137709,12193
137709,12309
138298,11507
138298,11602
138298,11630
138298,11645
138298,11670
138298,11749
138298,11809
138298,12067
138298,12243
138399,11504
138399,11513
138399,11523
138399,11527
138399,11550
138399,11598
138399,11695
138399,11726
138399,11731
138399,11733
138399,11749
138399,11779
138399,11780
138399,11848
138399,11910
138399,12115
138399,12170
138399,12255
138399,12269
139331,11515
139331,11680
139331,11888
139108,11525
139108,11591
139108,11666
139108,12115
139108,12357
137787,11502
137787,11540
137787,11543
137787,11580
137787,11597
137787,11679
137787,11710
137787,11730
137787,11828
137787,11831
137787,11834
137787,11844
139384,11522
139384,11528
139384,11533
139384,11534
139384,11539
139384,11575
139384,11657
139384,11724
139384,11730
139384,11731
139384,11732
139384,11733
139384,11734
139384,11735
139384,11736
139384,11737
139384,11738
139384,11739
139384,11740
139384,11741
139384,11742
139384,11743
139384,11744
139384,11745
139384,11746
139384,11747
139384,11748
139384,11749
139384,11754
139384,11755
139384,12115
138903,11511
138903,11525
138903,11591
138903,11612
138903,11679
138903,12115
137704,11515
137704,11606
137704,11631
137704,11689
137704,11691
137704,11695
137704,11697
137704,11702
137704,11711
137704,11771
137704,11848
137704,11864
137704,11874
137704,11876
137704,11878
137704,11924
137704,11928
137704,11937
137704,11969
137704,12089
137704,12115
137704,12170
137704,12183
137704,12232
137704,12264
139117,11525
139117,11612
139117,11679
139117,12115
139109,11548
139109,11749
139109,11948
139109,12115
139109,12130
139109,12156
139109,12228
139109,12236
139763,11683
139763,12115
139763,12174
139763,12359
137914,11525
137914,11612
137914,12115
139445,11540
139445,11544
139445,11597
139445,11636
139445,11724
139445,11730
139445,11731
139445,11732
139445,11733
139445,11734
139445,11735
139445,11736
139445,11737
139445,11738
139445,11739
139445,11740
139445,11741
139445,11742
139445,11743
139445,11744
139445,11745
139445,11746
139445,11747
139445,11748
139445,11749
139445,11754
139445,11755
139445,11831
139445,11834
139445,11844
139445,11968
139445,12001
139445,12115
138449,11512
138449,11631
138449,11724
138449,11730
138449,11731
138449,11732
138449,11733
138449,11734
138449,11735
138449,11736
138449,11737
138449,11738
138449,11739
138449,11740
138449,11741
138449,11742
138449,11743
138449,11744
138449,11745
138449,11746
138449,11747
138449,11748
138449,11749
138449,11754
138449,11755
138449,11867
138449,11890
138449,12090
138449,12115
138306,11513
138306,11694
138306,11815
138306,11848
138306,12115
138306,12170
139822,11512
139822,11679
139822,11694
139822,11695
139822,11730
139822,11731
139822,11732
139822,11733
139822,11749
139822,11815
139822,12115
139712,11507
139712,11508
139712,11515
139712,11559
139712,11660
139712,11706
139712,11730
139712,11732
139712,11733
139712,11749
139712,12054
139712,12067
139712,12115
139712,12130
139712,12236
137741,11504
137741,11515
137741,11523
137741,11679
137741,11814
137741,12115
137741,12243
138604,11549
138604,11695
138604,11727
138604,11730
138604,11731
138604,11732
138604,11733
138604,11749
138604,11761
138604,11779
138604,11780
138604,11848
138604,12059
138604,12078
138604,12085
138604,12115
138428,11525
138428,11591
138428,11602
138428,11612
138428,11679
138428,12115
138428,12185
138428,12357
138012,11500
138012,11620
138012,11631
138012,11724
138012,11730
138012,11731
138012,11732
138012,11733
138012,11734
138012,11735
138012,11736
138012,11737
138012,11738
138012,11739
138012,11740
138012,11741
138012,11742
138012,11743
138012,11744
138012,11745
138012,11746
138012,11747
138012,11748
138012,11749
138012,11754
138012,11755
138012,11867
138012,11968
138012,12115
138012,12128
138012,12310
137685,11507
137685,11508
137685,11548
137685,11583
137685,11652
137685,11658
137685,11679
137685,11816
137685,11818
137685,11891
137685,11892
137685,11893
137685,11894
137685,11902
137685,12067
137685,12115
137685,12182
137685,12185
137685,12227
138754,11501
138754,11504
138754,11522
138754,11523
138754,11578
138754,11583
138754,11587
138754,11620
138754,11674
138754,11679
138754,11730
138754,11731
138754,11733
138754,11749
138754,11818
138754,11861
138754,11985
138754,12050
138754,12051
138754,12115
138754,12124
138754,12173
138754,12185
138754,12223
138754,12241
138754,12280
138754,12315
138754,12318
138754,12321
137829,11507
137829,11724
137829,11732
137829,11749
137829,12067
137829,12115
139372,11525
139372,11591
139372,11612
139372,11749
139372,12294
139372,12357
138139,11511
138139,11527
138139,11544
138139,11670
138139,11675
138139,11679
138139,11694
138139,11695
138139,11724
138139,11730
138139,11731
138139,11732
138139,11733
138139,11734
138139,11735
138139,11736
138139,11737
138139,11738
138139,11739
138139,11740
138139,11741
138139,11742
138139,11743
138139,11744
138139,11745
138139,11746
138139,11747
138139,11748
138139,11749
138139,11754
138139,11755
138139,11815
138139,11861
138139,11956
138139,11958
138139,11959
138139,12115
138139,12185
138139,12243
138526,11511
138526,11525
138526,11591
138526,11602
138526,11666
138526,11696
138526,11780
138526,11928
138526,12115
138526,12224
138526,12243
138672,11522
138672,11540
138672,11552
138672,11597
138672,11679
138672,11724
138672,11730
138672,11731
138672,11732
138672,11733
138672,11734
138672,11735
138672,11736
138672,11737
138672,11738
138672,11739
138672,11740
138672,11741
138672,11742
138672,11743
138672,11744
138672,11745
138672,11746
138672,11747
138672,11748
138672,11749
138672,11754
138672,11755
138672,11821
138672,11861
138672,11880
138672,12001
138672,12079
138672,12115
138672,12236
138729,11518
138729,11724
138729,11730
138729,11731
138729,11732
138729,11733
138729,11734
138729,11735
138729,11736
138729,11737
138729,11738
138729,11739
138729,11740
138729,11741
138729,11742
138729,11743
138729,11744
138729,11745
138729,11746
138729,11747
138729,11748
138729,11749
138729,11754
138729,11755
138729,12115
138729,12129
138729,12144
138729,12177
138729,12208
137633,11512
137633,11535
137633,11536
137633,11552
137633,11591
137633,11600
137633,11602
137633,11620
137633,11631
137633,11674
137633,11679
137633,11681
137633,11730
137633,11731
137633,11732
137633,11733
137633,11749
137633,11861
137633,11868
137633,11890
137633,11931
137633,12051
137633,12052
137633,12055
137633,12115
137633,12178
137633,12180
137633,12181
137633,12185
137633,12216
137633,12241
137633,12264
137633,12283
137633,12293
137633,12313
137633,12326
137633,12342
139697,11507
139697,11508
139697,11515
139697,11631
139697,11679
139697,11742
139697,11745
139697,11749
139697,12067
139697,12149
139212,11523
139212,11550
139212,11604
139212,11644
139212,11674
139212,11679
139212,11680
139212,11724
139212,11730
139212,11731
139212,11732
139212,11733
139212,11734
139212,11735
139212,11736
139212,11737
139212,11738
139212,11739
139212,11740
139212,11741
139212,11742
139212,11743
139212,11744
139212,11745
139212,11746
139212,11747
139212,11748
139212,11749
139212,11754
139212,11755
139212,11981
139212,12050
139212,12055
139212,12115
139413,11499
139413,11513
139413,11557
139413,11619
139413,11620
139413,11622
139413,11631
139413,11867
139413,12115
139413,12244
139413,12281
139264,11500
139264,11511
139264,11631
139264,11730
139264,11731
139264,11732
139264,11733
139264,11749
139264,11848
139264,11867
139264,11874
139264,11878
139264,12115
139264,12128
139264,12170
139264,12294
139264,12310
139264,12357
138007,11525
138007,11612
138007,11613
138007,11756
138007,12115
137795,11511
137795,11525
137795,11666
137795,12115
137600,11575
137600,11631
137600,11679
137600,11724
137600,11730
137600,11731
137600,11732
137600,11733
137600,11734
137600,11735
137600,11736
137600,11737
137600,11738
137600,11739
137600,11740
137600,11741
137600,11742
137600,11743
137600,11744
137600,11745
137600,11746
137600,11747
137600,11748
137600,11749
137600,11754
137600,11755
137600,11865
137600,12115
138747,11500
138747,11508
138747,11524
138747,11537
138747,11557
138747,11659
138747,11706
138747,11724
138747,11730
138747,11731
138747,11732
138747,11733
138747,11738
138747,11749
138747,11822
138747,12115
138747,12128
138747,12149
138747,12150
138747,12151
138573,11511
138573,11525
138573,11612
138573,11678
138573,11681
138573,11682
138573,11712
138573,12115
138573,12138
138573,12259
139364,11500
139364,11505
139364,11511
139364,11515
139364,11519
139364,11689
139364,11690
139364,11691
139364,11694
139364,11695
139364,11696
139364,11779
139364,11780
139364,11848
139364,11928
139364,11956
139364,12115
139364,12128
138748,11515
138748,11540
138748,11597
138748,11702
138748,11724
138748,11730
138748,11731
138748,11732
138748,11733
138748,11734
138748,11735
138748,11736
138748,11737
138748,11738
138748,11739
138748,11740
138748,11741
138748,11742
138748,11743
138748,11744
138748,11745
138748,11746
138748,11747
138748,11748
138748,11749
138748,11754
138748,11755
138748,11919
138748,11920
138748,11924
138748,12078
138748,12089
138748,12115
138748,12126
138748,12140
138748,12255
138748,12258
138748,12286
138388,11587
138388,11620
138388,11631
138388,11642
138388,11679
138388,11681
138388,11724
138388,11727
138388,11730
138388,11731
138388,11732
138388,11733
138388,11734
138388,11735
138388,11736
138388,11737
138388,11738
138388,11739
138388,11740
138388,11741
138388,11742
138388,11743
138388,11744
138388,11745
138388,11746
138388,11747
138388,11748
138388,11749
138388,11754
138388,11755
138388,11819
138388,11867
138388,12008
138388,12115
137857,11576
137857,11616
137857,11674
137857,11677
137857,11679
137857,11759
137857,11804
137857,12051
137857,12052
137857,12115
137857,12193
138153,11496
138153,11499
138153,11504
138153,11507
138153,11508
138153,11512
138153,11513
138153,11515
138153,11522
138153,11523
138153,11525
138153,11527
138153,11528
138153,11533
138153,11550
138153,11575
138153,11590
138153,11614
138153,11631
138153,11678
138153,11688
138153,11697
138153,11701
138153,11722
138153,11724
138153,11730
138153,11731
138153,11732
138153,11733
138153,11734
138153,11735
138153,11736
138153,11737
138153,11738
138153,11739
138153,11740
138153,11741
138153,11742
138153,11743
138153,11744
138153,11745
138153,11746
138153,11747
138153,11748
138153,11749
138153,11754
138153,11755
138153,11790
138153,11793
138153,11864
138153,11867
138153,11870
138153,11871
138153,11876
138153,11880
138153,11882
138153,11884
138153,11890
138153,11903
138153,11937
138153,11938
138153,11939
138153,11983
138153,12066
138153,12067
138153,12077
138153,12115
138153,12174
138153,12204
138153,12252
138153,12264
139343,11515
139343,11585
139343,11650
139343,11690
139343,11695
139343,11702
139343,11848
139343,11863
139343,11919
139343,11928
139343,11967
139343,12115
139343,12170
139343,12232
139343,12255
137694,11508
137694,11548
137694,11676
137694,11749
137694,11948
137694,11951
137694,12141
138040,11504
138040,11506
138040,11507
138040,11510
138040,11525
138040,11537
138040,11546
138040,11548
138040,11594
138040,11602
138040,11631
138040,11632
138040,11667
138040,11674
138040,11679
138040,11714
138040,11730
138040,11731
138040,11732
138040,11733
138040,11749
138040,11861
138040,11934
138040,12050
138040,12115
138040,12122
138040,12139
138040,12151
139043,11631
139043,11645
139043,11733
139043,11738
139043,11749
139043,11885
139043,12060
139043,12121
139043,12189
139043,12254
139043,12369
139043,12370
139043,12371
139043,12372
138395,11511
138395,11525
138395,11612
138395,11666
138395,11679
138395,12115
138547,11509
138547,11527
138547,11550
138547,11674
138547,11702
138547,11724
138547,11730
138547,11731
138547,11732
138547,11733
138547,11734
138547,11735
138547,11736
138547,11737
138547,11738
138547,11739
138547,11740
138547,11741
138547,11742
138547,11743
138547,11744
138547,11745
138547,11746
138547,11747
138547,11748
138547,11749
138547,11754
138547,11755
138547,11919
138547,11920
138547,11968
138547,12049
138547,12050
138547,12115
138547,12255
138547,12258
138699,11618
138699,11620
138699,11679
138699,11727
138699,11730
138699,11749
138699,11758
138699,11819
138699,11862
138699,12061
138699,12115
138801,11724
138801,11727
138801,11730
138801,11731
138801,11732
138801,11733
138801,11734
138801,11735
138801,11736
138801,11737
138801,11738
138801,11739
138801,11740
138801,11741
138801,11742
138801,11743
138801,11744
138801,11745
138801,11746
138801,11747
138801,11748
138801,11749
138801,11754
138801,11755
138801,11819
138801,11968
138801,12097
138801,12115
138379,11513
138379,11670
138379,11691
138379,11694
138379,11695
138379,11815
138379,11848
138379,12115
138379,12170
139764,11533
139764,11534
139764,11644
139764,11679
139764,11702
139764,11724
139764,11745
139764,11749
139764,11803
139764,11861
139764,11968
139764,12050
139764,12051
139764,12115
139764,12169
139764,12182
139764,12294
139764,12295
139764,12299
138738,11507
138738,11556
138738,11714
138738,11730
138738,11731
138738,11732
138738,11733
138738,11749
138738,11809
138738,11851
138738,12067
138738,12115
137916,11504
137916,11507
137916,11508
137916,11546
137916,11679
137916,11724
137916,11732
137916,11742
137916,11745
137916,11968
137916,12056
137916,12163
139151,11548
139151,11621
139151,11679
139151,11701
139151,11724
139151,11730
139151,11731
139151,11732
139151,11733
139151,11734
139151,11735
139151,11736
139151,11737
139151,11738
139151,11739
139151,11740
139151,11741
139151,11742
139151,11743
139151,11744
139151,11745
139151,11746
139151,11747
139151,11749
139151,11754
139151,11755
139151,12072
139151,12115
139151,12215
139441,11515
139441,11519
139441,11730
139441,11731
139441,11732
139441,11733
139441,11749
139441,11852
139441,11919
139441,12012
139441,12014
139441,12115
139441,12192
139441,12199
139441,12249
139441,12255
139441,12258
137997,11510
137997,11525
137997,11612
137997,11666
137997,11678
137997,11681
137997,11685
137997,11712
137997,12115
137997,12138
139127,11508
139127,11548
139127,11624
139127,11679
139127,11749
139127,12115
139127,12174
139127,12185
139377,11550
139377,11674
139377,11679
139377,11737
139377,12052
139377,12185
138118,11508
138118,11512
138118,11515
138118,11524
138118,11548
138118,11553
138118,11577
138118,11585
138118,11626
138118,11627
138118,11647
138118,11655
138118,11659
138118,11661
138118,11670
138118,11679
138118,11727
138118,11749
138118,11807
138118,11819
138118,11822
138118,12013
138118,12112
138118,12115
138118,12185
138118,12199
138118,12202
138118,12249
